,Zipcode,Lat,Lon
2759,93221,36.34044,-118.925383
2760,93221,36.339506,-118.928072
2761,93221,36.341478,-118.929212
2762,93221,36.340435,-118.929973
2763,93221,36.338451,-118.930109
2764,93221,36.337204,-118.932241
2765,93221,36.335787,-118.932642
2766,93221,36.335435,-118.934916
2767,93221,36.335457,-118.938617
2768,93221,36.337402,-118.939826
2769,93221,36.338149,-118.943785
2770,93221,36.341796,-118.949754
2771,93221,36.34384,-118.951378
2772,93221,36.345964,-118.951211
2773,93221,36.347517,-118.952025
2774,93221,36.343261,-118.952641
2775,93221,36.340787,-118.954716
2776,93221,36.340289,-118.955968
2777,93221,36.343143,-118.955128
2778,93221,36.345834,-118.955662
2779,93221,36.348591,-118.955639
2780,93221,36.349349,-118.956957
2781,93221,36.349661,-118.960568
2782,93221,36.351764,-118.961417
2783,93221,36.352503,-118.963077
2784,93221,36.351551,-118.965812
2785,93221,36.352234,-118.973402
2786,93221,36.350043,-118.976362
2787,93221,36.349703,-118.977971
2788,93221,36.350891,-118.980009
2789,93221,36.351039,-118.984979
2790,93221,36.347299,-118.988204
2791,93221,36.346963,-118.99153
2792,93221,36.338381,-118.991729
2793,93221,36.338584,-119.00455
2794,93221,36.340298,-119.003835
2795,93221,36.342115,-119.005698
2796,93221,36.345208,-119.006359
2797,93221,36.346344,-119.005609
2798,93221,36.347964,-119.00635
2799,93221,36.349634,-119.009178
2800,93221,36.356026,-119.012266
2801,93221,36.356516,-119.012932
2802,93221,36.356463,-119.019546
2803,93221,36.358059,-119.022614
2804,93221,36.357277,-119.024811
2805,93221,36.357487,-119.026179
2806,93221,36.35425,-119.030475
2807,93221,36.352908,-119.033065
2808,93221,36.354134,-119.034762
2809,93221,36.353991,-119.039752
2810,93221,36.35527,-119.037554
2811,93221,36.36001,-119.035662
2812,93221,36.360046,-119.037965
2813,93221,36.355044,-119.041748
2814,93221,36.352946,-119.044346
2815,93221,36.368872,-119.044165
2816,93221,36.36855,-119.046272
2817,93221,36.368707,-119.057779
2818,93221,36.367556,-119.056811
2819,93221,36.363885,-119.057991
2820,93221,36.363799,-119.062137
2821,93221,36.360779,-119.062473
2822,93221,36.368779,-119.062308
2823,93221,36.368989,-119.075834
2824,93221,36.367297,-119.08282
2825,93221,36.36787,-119.09819
2826,93221,36.371653,-119.098202
2827,93221,36.369501,-119.104525
2828,93221,36.367602,-119.107771
2829,93221,36.366617,-119.110508
2830,93221,36.366266,-119.116761
2831,93221,36.365325,-119.120723
2832,93221,36.361664,-119.127205
2833,93221,36.36281,-119.130741
2834,93221,36.36066,-119.133289
2835,93221,36.36028,-119.134627
2836,93221,36.360112,-119.136511
2837,93221,36.358624,-119.137628
2838,93221,36.357824,-119.139686
2839,93221,36.354049,-119.141982
2840,93221,36.352445,-119.143717
2841,93221,36.347279,-119.143767
2842,93221,36.347253,-119.150203
2843,93221,36.344574,-119.150089
2844,93221,36.343983,-119.152523
2845,93221,36.340757,-119.157725
2846,93221,36.337386,-119.15782
2847,93221,36.336974,-119.161847
2848,93221,36.337112,-119.166458
2849,93221,36.333638,-119.166342
2850,93221,36.331536,-119.170876
2851,93221,36.326597,-119.170746
2852,93221,36.326446,-119.170728
2853,93221,36.326752,-119.197893
2854,93221,36.315109,-119.198007
2855,93221,36.312224,-119.198175
2856,93221,36.312217,-119.196703
2857,93221,36.310059,-119.196539
2858,93221,36.30858,-119.197412
2859,93221,36.306704,-119.195963
2860,93221,36.30514,-119.195646
2861,93221,36.304731,-119.17993
2862,93221,36.303661,-119.180664
2863,93221,36.297691,-119.181089
2864,93221,36.2978,-119.19434
2865,93221,36.297525,-119.203365
2866,93221,36.290627,-119.203259
2867,93221,36.290549,-119.207238
2868,93223,36.304864,-119.219012
2869,93223,36.297815,-119.219206
2870,93223,36.29779,-119.216112
2871,93223,36.288521,-119.216346
2872,93223,36.287942,-119.209589
2873,93223,36.290495,-119.209074
2874,93223,36.290549,-119.207238
2875,93223,36.290627,-119.203259
2876,93223,36.297525,-119.203365
2877,93223,36.2978,-119.19434
2878,93223,36.297691,-119.181089
2879,93223,36.303661,-119.180664
2880,93223,36.304731,-119.17993
2881,93223,36.30514,-119.195646
2882,93223,36.306704,-119.195963
2883,93223,36.30858,-119.197412
2884,93223,36.310059,-119.196539
2885,93223,36.312217,-119.196703
2886,93223,36.312224,-119.198175
2887,93223,36.312281,-119.205335
2888,93223,36.315,-119.205336
2889,93223,36.315026,-119.206971
2890,93223,36.323747,-119.206857
2891,93223,36.325268,-119.207561
2892,93223,36.326519,-119.210233
2893,93223,36.326727,-119.214071
2894,93223,36.324694,-119.214084
2895,93223,36.324704,-119.212873
2896,93223,36.319663,-119.212921
2897,93223,36.319636,-119.215885
2898,93223,36.310766,-119.215854
2899,93223,36.305305,-119.216056
2900,93223,36.304864,-119.219012
2901,93224a,35.180453,-119.517098
2902,93224a,35.173131,-119.517262
2903,93224a,35.170171,-119.512957
2904,93224a,35.164107,-119.502082
2905,93224a,35.163418,-119.50084
2906,93224a,35.180497,-119.500954
2907,93224a,35.180453,-119.517098
2908,93224b,35.194562,-119.534654
2909,93224b,35.195031,-119.543654
2910,93224b,35.180784,-119.52836
2911,93224b,35.1829,-119.525567
2912,93224b,35.183264,-119.519796
2913,93224b,35.185667,-119.517397
2914,93224b,35.188391,-119.517841
2915,93224b,35.189581,-119.516306
2916,93224b,35.191091,-119.51441
2917,93224b,35.193541,-119.517921
2918,93224b,35.192718,-119.520349
2919,93224b,35.191414,-119.521799
2920,93224b,35.194575,-119.531557
2921,93224b,35.194562,-119.534654
2922,93224c,35.15813,-119.555505
2923,93224c,35.150413,-119.556152
2924,93224c,35.151798,-119.553783
2925,93224c,35.152789,-119.554192
2926,93224c,35.154211,-119.552118
2927,93224c,35.155967,-119.551446
2928,93224c,35.15574,-119.550553
2929,93224c,35.156421,-119.547223
2930,93224c,35.155945,-119.545686
2931,93224c,35.156903,-119.540852
2932,93224c,35.15766,-119.539066
2933,93224c,35.159926,-119.537046
2934,93224c,35.160417,-119.53433
2935,93224c,35.160152,-119.530726
2936,93224c,35.162734,-119.527001
2937,93224c,35.163914,-119.529365
2938,93224c,35.165074,-119.530688
2939,93224c,35.164543,-119.532159
2940,93224c,35.167451,-119.532852
2941,93224c,35.170752,-119.534374
2942,93224c,35.173768,-119.537324
2943,93224c,35.174526,-119.53663
2944,93224c,35.177318,-119.536507
2945,93224c,35.179469,-119.54045
2946,93224c,35.182086,-119.543797
2947,93224c,35.182852,-119.54535
2948,93224c,35.185175,-119.547862
2949,93224c,35.183792,-119.550244
2950,93224c,35.181416,-119.55014
2951,93224c,35.178814,-119.548849
2952,93224c,35.176577,-119.54686
2953,93224c,35.175574,-119.546738
2954,93224c,35.174585,-119.549683
2955,93224c,35.171642,-119.55183
2956,93224c,35.164814,-119.55179
2957,93224c,35.16328,-119.550361
2958,93224c,35.160993,-119.551852
2959,93224c,35.159739,-119.552156
2960,93224c,35.15813,-119.555505
2961,93224d,35.263667,-119.641988
2962,93224d,35.229092,-119.641987
2963,93224d,35.228469,-119.64118
2964,93224d,35.226302,-119.627821
2965,93224d,35.223419,-119.621163
2966,93224d,35.226722,-119.616594
2967,93224d,35.227203,-119.615479
2968,93224d,35.226999,-119.611266
2969,93224d,35.227412,-119.609147
2970,93224d,35.228937,-119.60812
2971,93224d,35.230367,-119.5985
2972,93224d,35.229519,-119.598647
2973,93224d,35.228294,-119.596046
2974,93224d,35.226445,-119.597259
2975,93224d,35.227017,-119.595856
2976,93224d,35.22663,-119.5895
2977,93224d,35.224017,-119.589524
2978,93224d,35.223378,-119.587321
2979,93224d,35.223613,-119.582233
2980,93224d,35.22119,-119.579918
2981,93224d,35.221134,-119.572052
2982,93224d,35.221571,-119.569772
2983,93224d,35.212632,-119.569721
2984,93224d,35.212615,-119.564767
2985,93224d,35.206302,-119.558656
2986,93224d,35.205587,-119.557695
2987,93224d,35.205467,-119.553971
2988,93224d,35.203687,-119.552229
2989,93224d,35.200532,-119.55178
2990,93224d,35.201105,-119.553853
2991,93224d,35.20009,-119.553663
2992,93224d,35.196674,-119.549587
2993,93224d,35.197941,-119.546592
2994,93224d,35.198699,-119.547331
2995,93224d,35.202086,-119.54275
2996,93224d,35.203292,-119.540638
2997,93224d,35.204465,-119.539919
2998,93224d,35.208103,-119.540364
2999,93224d,35.209247,-119.539332
3000,93224d,35.21378,-119.545969
3001,93224d,35.215473,-119.541283
3002,93224d,35.215588,-119.539442
3003,93224d,35.217968,-119.538215
3004,93224d,35.21783,-119.533306
3005,93224d,35.216936,-119.530685
3006,93224d,35.215609,-119.529876
3007,93224d,35.215837,-119.527533
3008,93224d,35.214783,-119.524075
3009,93224d,35.214919,-119.520309
3010,93224d,35.2154,-119.519221
3011,93224d,35.217666,-119.520559
3012,93224d,35.221352,-119.524155
3013,93224d,35.224671,-119.523206
3014,93224d,35.226776,-119.519356
3015,93224d,35.227644,-119.514781
3016,93224d,35.226339,-119.514614
3017,93224d,35.2254,-119.512662
3018,93224d,35.226063,-119.510207
3019,93224d,35.223791,-119.500953
3020,93224d,35.222899,-119.495356
3021,93224d,35.222902,-119.489387
3022,93224d,35.22517,-119.485957
3023,93224d,35.224575,-119.484395
3024,93224d,35.222996,-119.484282
3025,93224d,35.224966,-119.481829
3026,93224d,35.223639,-119.479764
3027,93224d,35.224372,-119.478565
3028,93224d,35.224831,-119.471117
3029,93224d,35.227279,-119.474716
3030,93224d,35.225974,-119.476892
3031,93224d,35.226499,-119.48063
3032,93224d,35.22952,-119.480074
3033,93224d,35.23064,-119.484984
3034,93224d,35.231921,-119.486826
3035,93224d,35.232401,-119.489058
3036,93224d,35.233843,-119.48892
3037,93224d,35.234367,-119.4933
3038,93224d,35.23764,-119.493358
3039,93224d,35.238488,-119.491127
3040,93224d,35.240479,-119.493026
3041,93224d,35.24057,-119.494253
3042,93224d,35.245169,-119.500952
3043,93224d,35.238497,-119.500934
3044,93224d,35.238117,-119.554356
3045,93224d,35.260363,-119.554076
3046,93224d,35.259287,-119.556197
3047,93224d,35.257548,-119.556616
3048,93224d,35.255579,-119.559155
3049,93224d,35.253542,-119.564624
3050,93224d,35.252901,-119.56521
3051,93224d,35.252902,-119.570428
3052,93224d,35.253245,-119.571572
3053,93224d,35.24944,-119.571969
3054,93224d,35.252696,-119.573637
3055,93224d,35.252055,-119.575702
3056,93224d,35.253863,-119.57626
3057,93224d,35.254756,-119.577655
3058,93224d,35.25622,-119.574865
3059,93224d,35.258119,-119.577377
3060,93224d,35.258416,-119.579442
3061,93224d,35.259789,-119.581423
3062,93224d,35.261232,-119.580503
3063,93224d,35.262696,-119.581173
3064,93224d,35.26503,-119.587424
3065,93224d,35.267431,-119.589646
3066,93224d,35.263667,-119.641988
3067,93226,35.748198,-118.869591
3068,93226,35.745337,-118.867748
3069,93226,35.74425,-118.865634
3070,93226,35.739311,-118.862624
3071,93226,35.738029,-118.862228
3072,93226,35.736746,-118.859169
3073,93226,35.734695,-118.859195
3074,93226,35.733378,-118.859871
3075,93226,35.731207,-118.859421
3076,93226,35.728366,-118.856492
3077,93226,35.725576,-118.856209
3078,93226,35.723368,-118.857694
3079,93226,35.717866,-118.860681
3080,93226,35.715117,-118.861361
3081,93226,35.713994,-118.860304
3082,93226,35.712759,-118.856227
3083,93226,35.712946,-118.852989
3084,93226,35.713588,-118.849386
3085,93226,35.716844,-118.846197
3086,93226,35.721788,-118.842641
3087,93226,35.725167,-118.843943
3088,93226,35.726734,-118.842833
3089,93226,35.727938,-118.843106
3090,93226,35.730173,-118.842576
3091,93226,35.73152,-118.841039
3092,93226,35.732543,-118.838916
3093,93226,35.733952,-118.834717
3094,93226,35.73562,-118.832999
3095,93226,35.734733,-118.828544
3096,93226,35.73154,-118.825419
3097,93226,35.731418,-118.823989
3098,93226,35.730402,-118.822615
3099,93226,35.730063,-118.8204
3100,93226,35.729485,-118.820806
3101,93226,35.725337,-118.809922
3102,93226,35.723244,-118.808846
3103,93226,35.719864,-118.812069
3104,93226,35.718044,-118.810351
3105,93226,35.717627,-118.809218
3106,93226,35.71916,-118.807124
3107,93226,35.7191,-118.804641
3108,93226,35.72103,-118.800992
3109,93226,35.720744,-118.799632
3110,93226,35.719631,-118.798577
3111,93226,35.720218,-118.796676
3112,93226,35.71891,-118.793149
3113,93226,35.718076,-118.791831
3114,93226,35.715505,-118.791187
3115,93226,35.71434,-118.788888
3116,93226,35.713305,-118.788493
3117,93226,35.712535,-118.786192
3118,93226,35.712536,-118.78805
3119,93226,35.711089,-118.789881
3120,93226,35.708344,-118.789205
3121,93226,35.707498,-118.788339
3122,93226,35.700902,-118.789672
3123,93226,35.700245,-118.790477
3124,93226,35.699501,-118.793606
3125,93226,35.699588,-118.795009
3126,93226,35.697543,-118.797905
3127,93226,35.697329,-118.800177
3128,93226,35.696014,-118.800533
3129,93226,35.694549,-118.802314
3130,93226,35.691813,-118.803023
3131,93226,35.689604,-118.802621
3132,93226,35.687895,-118.804158
3133,93226,35.687062,-118.806553
3134,93226,35.686832,-118.810264
3135,93226,35.686103,-118.810587
3136,93226,35.686132,-118.81251
3137,93226,35.685109,-118.813714
3138,93226,35.684205,-118.81594
3139,93226,35.681524,-118.816012
3140,93226,35.679601,-118.817816
3141,93226,35.679629,-118.820351
3142,93226,35.677606,-118.82237
3143,93226,35.677933,-118.824129
3144,93226,35.677596,-118.827137
3145,93226,35.676949,-118.828491
3146,93226,35.675399,-118.829868
3147,93226,35.674163,-118.833805
3148,93226,35.671859,-118.837278
3149,93226,35.670306,-118.838036
3150,93226,35.670176,-118.840303
3151,93226,35.668634,-118.840968
3152,93226,35.66907,-118.844128
3153,93226,35.66855,-118.845882
3154,93226,35.668559,-118.849405
3155,93226,35.664703,-118.845909
3156,93226,35.659198,-118.843207
3157,93226,35.659306,-118.816863
3158,93226,35.664406,-118.81682
3159,93226,35.665655,-118.812357
3160,93226,35.6654,-118.80989
3161,93226,35.666291,-118.809462
3162,93226,35.665951,-118.799104
3163,93226,35.65871,-118.798374
3164,93226,35.65853,-118.787392
3165,93226,35.659072,-118.766434
3166,93226,35.665901,-118.765632
3167,93226,35.670211,-118.765425
3168,93226,35.669163,-118.761181
3169,93226,35.668176,-118.760732
3170,93226,35.664691,-118.762755
3171,93226,35.661877,-118.762252
3172,93226,35.660345,-118.76332
3173,93226,35.657195,-118.769353
3174,93226,35.656807,-118.772663
3175,93226,35.654769,-118.773534
3176,93226,35.654746,-118.772047
3177,93226,35.652744,-118.7693
3178,93226,35.65351,-118.764715
3179,93226,35.655248,-118.759371
3180,93226,35.659153,-118.754839
3181,93226,35.659628,-118.752301
3182,93226,35.66097,-118.749974
3183,93226,35.660671,-118.747504
3184,93226,35.66263,-118.745242
3185,93226,35.665649,-118.746377
3186,93226,35.667461,-118.745834
3187,93226,35.669336,-118.743472
3188,93226,35.6728,-118.740141
3189,93226,35.674194,-118.736979
3190,93226,35.67402,-118.734044
3191,93226,35.673243,-118.729498
3192,93226,35.674114,-118.727479
3193,93226,35.67352,-118.725683
3194,93226,35.673635,-118.722105
3195,93226,35.675749,-118.72216
3196,93226,35.677063,-118.721211
3197,93226,35.678047,-118.718827
3198,93226,35.679399,-118.719084
3199,93226,35.680306,-118.718054
3200,93226,35.680647,-118.715663
3201,93226,35.682285,-118.715394
3202,93226,35.682856,-118.714236
3203,93226,35.682714,-118.710289
3204,93226,35.684028,-118.709744
3205,93226,35.683682,-118.707993
3206,93226,35.682034,-118.707366
3207,93226,35.682215,-118.704976
3208,93226,35.684947,-118.700726
3209,93226,35.684887,-118.698598
3210,93226,35.686568,-118.696308
3211,93226,35.68681,-118.693574
3212,93226,35.687453,-118.693035
3213,93226,35.687387,-118.689809
3214,93226,35.688843,-118.687809
3215,93226,35.692003,-118.687283
3216,93226,35.693476,-118.685148
3217,93226,35.69363,-118.682663
3218,93226,35.695009,-118.681686
3219,93226,35.696613,-118.681982
3220,93226,35.697438,-118.681066
3221,93226,35.6962,-118.680772
3222,93226,35.695607,-118.679418
3223,93226,35.694222,-118.679807
3224,93226,35.690627,-118.676748
3225,93226,35.689307,-118.673645
3226,93226,35.688181,-118.672108
3227,93226,35.688868,-118.671359
3228,93226,35.692581,-118.671585
3229,93226,35.692775,-118.670109
3230,93226,35.694431,-118.670628
3231,93226,35.699294,-118.674786
3232,93226,35.700343,-118.671426
3233,93226,35.702043,-118.67027
3234,93226,35.703613,-118.670799
3235,93226,35.70325,-118.667579
3236,93226,35.702689,-118.666744
3237,93226,35.704024,-118.666131
3238,93226,35.704441,-118.664177
3239,93226,35.705815,-118.663328
3240,93226,35.705732,-118.662506
3241,93226,35.704216,-118.662392
3242,93226,35.704836,-118.660316
3243,93226,35.704286,-118.658073
3244,93226,35.706412,-118.653828
3245,93226,35.705186,-118.650925
3246,93226,35.706878,-118.650352
3247,93226,35.707581,-118.648506
3248,93226,35.706163,-118.64697
3249,93226,35.706233,-118.645549
3250,93226,35.70798,-118.644019
3251,93226,35.70664,-118.643945
3252,93226,35.705501,-118.642086
3253,93226,35.706941,-118.641452
3254,93226,35.708083,-118.63964
3255,93226,35.710011,-118.638197
3256,93226,35.709323,-118.635805
3257,93226,35.710597,-118.633291
3258,93226,35.712152,-118.631936
3259,93226,35.713568,-118.629752
3260,93226,35.713485,-118.627347
3261,93226,35.71555,-118.62385
3262,93226,35.718877,-118.625215
3263,93226,35.720443,-118.626637
3264,93226,35.723239,-118.627299
3265,93226,35.723303,-118.626405
3266,93226,35.725899,-118.627028
3267,93226,35.72706,-118.628179
3268,93226,35.7291,-118.628277
3269,93226,35.729067,-118.627565
3270,93226,35.731403,-118.627531
3271,93226,35.732578,-118.626332
3272,93226,35.734887,-118.62585
3273,93226,35.73718,-118.624542
3274,93226,35.738653,-118.62296
3275,93226,35.738913,-118.621868
3276,93226,35.740529,-118.620846
3277,93226,35.74105,-118.620287
3278,93226,35.741041,-118.613414
3279,93226,35.740844,-118.608094
3280,93226,35.742496,-118.60655
3281,93226,35.74211,-118.605705
3282,93226,35.742704,-118.603116
3283,93226,35.743485,-118.603267
3284,93226,35.743249,-118.600257
3285,93226,35.745234,-118.597143
3286,93226,35.745069,-118.595681
3287,93226,35.745988,-118.594603
3288,93226,35.747124,-118.589853
3289,93226,35.789743,-118.589178
3290,93226,35.789831,-118.622449
3291,93226,35.789917,-118.626675
3292,93226,35.78958,-118.629975
3293,93226,35.790164,-118.75714
3294,93226,35.790439,-118.829066
3295,93226,35.790075,-118.831339
3296,93226,35.788829,-118.831783
3297,93226,35.786967,-118.834182
3298,93226,35.787165,-118.835635
3299,93226,35.785809,-118.837638
3300,93226,35.781932,-118.838519
3301,93226,35.778972,-118.840602
3302,93226,35.777523,-118.838886
3303,93226,35.776792,-118.836943
3304,93226,35.777419,-118.835704
3305,93226,35.775357,-118.835924
3306,93226,35.77577,-118.834634
3307,93226,35.77465,-118.834169
3308,93226,35.773662,-118.831075
3309,93226,35.771082,-118.830625
3310,93226,35.768778,-118.827982
3311,93226,35.767708,-118.829508
3312,93226,35.764544,-118.832674
3313,93226,35.761381,-118.833236
3314,93226,35.760452,-118.836146
3315,93226,35.760817,-118.838558
3316,93226,35.759453,-118.839484
3317,93226,35.75798,-118.839439
